Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-03-16 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,01:00,1.9,,0.6,,91,,4.0,,15,,25.0,,101.54,,,,,,Rain Showers
2012-03-16 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,02:00,1.1,,0.2,,94,,3.0,,17,,12.9,,101.56,,,,,,Rain
2012-03-16 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,03:00,1.1,,0.5,,96,,3.0,,19,,6.4,,101.46,,,,,,Rain
2012-03-16 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,04:00,1.0,,0.5,,96,,3.0,,17,,4.8,,101.39,,,,,,Rain
2012-03-16 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,05:00,0.7,,0.3,,97,,2.0,,20,,4.8,,101.36,,,,,,Rain
2012-03-16 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,06:00,0.6,,0.2,,97,,2.0,,24,,6.4,,101.39,,,,,,"Rain,Fog"
2012-03-16 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,07:00,1.1,,0.6,,96,,3.0,,19,,4.8,,101.37,,,,,,"Rain,Fog"
2012-03-16 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,08:00,1.1,,0.7,,97,,1.0,,15,,4.0,,101.38,,,,,,"Rain,Fog"
2012-03-16 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,09:00,1.1,,0.7,,97,,36.0,,17,,4.0,,101.41,,,,,,"Rain,Fog"
2012-03-16 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,10:00,1.5,,1.1,,97,,5.0,,13,,4.8,,101.41,,,,,,"Rain,Fog"
2012-03-16 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,11:00,1.8,,1.3,,96,,1.0,,13,,8.0,,101.4,,,,,,"Rain,Fog"
2012-03-16 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,12:00,2.5,,2.0,,96,,35.0,,6,,8.0,,101.42,,,,,,Fog
2012-03-16 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,13:00,3.3,,2.8,,97,,33.0,,6,,9.7,,101.38,,,,,,Fog
2012-03-16 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,14:00,4.0,,3.2,,95,,34.0,,11,,9.7,,101.4,,,,,,Fog
2012-03-16 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,15:00,3.7,,3.2,,97,,33.0,,7,,6.4,,101.48,,,,,,Fog
2012-03-16 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,16:00,4.3,,3.5,,95,,28.0,,4,,8.0,,101.53,,,,,,Fog
2012-03-16 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,17:00,4.1,,3.2,,94,,24.0,,7,,8.0,,101.61,,,,,,Fog
2012-03-16 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,18:00,3.8,,3.2,,96,,23.0,,7,,4.8,,101.71,,,,,,"Drizzle,Fog"
2012-03-16 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,19:00,3.8,,3.2,,96,,,,0,,3.2,,101.77,,,,,,"Drizzle,Fog"
2012-03-16 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,20:00,3.7,,3.3,,97,,,,0,,2.0,,101.93,,,,,,"Drizzle,Fog"
2012-03-16 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,21:00,4.0,,3.7,,98,,11.0,,7,,3.2,,101.93,,,,,,"Drizzle,Fog"
2012-03-16 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,22:00,3.8,,3.4,,97,,,,0,,6.4,,102.04,,,,,,"Drizzle,Fog"
2012-03-16 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,16,23:00,3.7,,3.3,,97,,,,0,,3.2,,102.07,,,,,,"Drizzle,Fog"
2012-03-17 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,00:00,3.8,,3.5,,98,,29.0,,4,,1.6,,102.05,,,,,,"Drizzle,Fog"
2012-03-17 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,01:00,3.0,,2.7,,98,,24.0,,6,,0.6,,102.05,,,,,,Fog
2012-03-17 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,02:00,2.7,,2.5,,99,,27.0,,4,,0.2,,102.09,,,,,,Fog
2012-03-17 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,03:00,1.8,,1.6,,99,,34.0,,4,,0.2,,102.1,,,,,,Fog
2012-03-17 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,04:00,0.3,,0.1,,99,,,,0,,0.2,,102.15,,,,,,Fog
2012-03-17 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,05:00,-0.1,,-0.3,,99,,,,0,,0.8,,102.2,,,,,,Freezing Fog
2012-03-17 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,06:00,-0.1,,-0.4,,98,,27.0,,4,,0.2,,102.26,,,,-1.0,,Freezing Fog
2012-03-17 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,07:00,0.5,,0.4,,99,,,,0,,0.2,,102.34,,,,,,Fog
2012-03-17 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,08:00,1.0,,0.9,,99,,,,0,,0.2,,102.39,,,,,,Fog
2012-03-17 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,09:00,1.6,,1.5,,99,,17.0,,4,,0.2,,102.38,,,,,,Fog
2012-03-17 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,10:00,2.6,,2.6,,100,,,,0,,0.2,,102.37,,,,,,Fog
2012-03-17 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,11:00,4.1,,3.8,,98,,16.0,,4,,0.6,,102.34,,,,,,Fog
2012-03-17 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,12:00,5.7,,5.3,,97,,14.0,,4,,9.7,,102.32,,,,,,Fog
2012-03-17 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,13:00,8.1,,6.2,,88,,13.0,,7,,16.1,,102.18,,,,,,Cloudy
2012-03-17 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,14:00,9.2,,4.3,,71,,9.0,,7,,24.1,,102.13,,,,,,Cloudy
2012-03-17 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,15:00,10.2,,4.4,,67,,10.0,,6,,24.1,,102.07,,,,,,Cloudy
2012-03-17 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,16:00,10.5,,4.1,,65,,10.0,,7,,48.3,,102.02,,,,,,Cloudy
2012-03-17 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,17:00,10.1,,4.7,,69,,13.0,,9,,48.3,,101.97,,,,,,Cloudy
2012-03-17 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,18:00,10.1,,5.4,,73,,16.0,,7,,48.3,,101.95,,,,,,Cloudy
2012-03-17 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,19:00,9.8,,5.9,,77,,10.0,,6,,25.0,,101.93,,,,,,Cloudy
2012-03-17 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,20:00,9.3,,5.2,,76,,,,0,,25.0,,101.92,,,,,,Cloudy
2012-03-17 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,21:00,8.8,,5.5,,80,,3.0,,4,,25.0,,101.8,,,,,,Mostly Cloudy
2012-03-17 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,22:00,7.7,,4.9,,82,,,,0,,25.0,,101.77,,,,,,Mainly Clear
2012-03-17 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,17,23:00,6.7,,4.7,,87,,36.0,,7,,25.0,,101.78,,,,,,Mainly Clear
2012-03-18 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,00:00,3.8,,2.8,,93,,34.0,,4,,25.0,,101.75,,,,,,Mainly Clear
2012-03-18 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,01:00,5.2,,3.5,,89,,,,0,,25.0,,101.74,,,,,,Mostly Cloudy
2012-03-18 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,02:00,4.3,,3.0,,91,,20.0,,6,,25.0,,101.71,,,,,,Mainly Clear
2012-03-18 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,03:00,3.9,,2.4,,90,,21.0,,7,,25.0,,101.66,,,,,,Clear
2012-03-18 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,04:00,3.2,,2.3,,94,,20.0,,6,,25.0,,101.69,,,,,,Clear
2012-03-18 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,05:00,3.5,,2.4,,92,,22.0,,6,,25.0,,101.7,,,,,,Clear
2012-03-18 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,06:00,3.6,,2.6,,93,,16.0,,7,,24.1,,101.72,,,,,,Clear
2012-03-18 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,07:00,5.1,,3.7,,91,,20.0,,4,,48.3,,101.78,,,,,,Mainly Clear
2012-03-18 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,08:00,8.8,,5.8,,81,,19.0,,11,,48.3,,101.79,,,,,,Mainly Clear
2012-03-18 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,09:00,10.4,,6.6,,77,,20.0,,11,,48.3,,101.81,,,,,,Mainly Clear
2012-03-18 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,10:00,11.9,,6.7,,70,,21.0,,13,,48.3,,101.78,,,,,,Mainly Clear
2012-03-18 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,11:00,14.1,,7.6,,65,,20.0,,13,,48.3,,101.71,,,,,,Clear
2012-03-18 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,12:00,17.3,,8.7,,57,,20.0,,11,,48.3,,101.63,,,,,,Clear
2012-03-18 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,13:00,20.0,,9.9,,52,,23.0,,15,,48.3,,101.55,,,,,,Mainly Clear
2012-03-18 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,14:00,21.7,,10.5,,49,,22.0,,13,,48.3,,101.45,,,,,,Mainly Clear
2012-03-18 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,15:00,22.2,,10.4,,47,,22.0,,15,,48.3,,101.39,,,,,,Mainly Clear
2012-03-18 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,16:00,22.7,,10.7,,47,,23.0,,11,,48.3,,101.35,,,,,,Mainly Clear
2012-03-18 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,17:00,21.8,,11.0,,50,,23.0,,6,,48.3,,101.32,,,,,,Mostly Cloudy
2012-03-18 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,18:00,18.4,,10.1,,58,,34.0,,9,,48.3,,101.32,,,,,,Mostly Cloudy
2012-03-18 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,19:00,17.1,,9.8,,62,,,,0,,25.0,,101.3,,,,,,Mainly Clear
2012-03-18 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,20:00,12.8,,8.6,,76,,23.0,,7,,25.0,,101.34,,,,,,Clear
2012-03-18 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,21:00,13.4,,9.2,,76,,20.0,,4,,25.0,,101.37,,,,,,Mainly Clear
2012-03-18 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,22:00,12.6,,8.9,,78,,20.0,,7,,25.0,,101.39,,,,,,Mainly Clear
2012-03-18 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,18,23:00,10.6,,7.9,,83,,23.0,,6,,25.0,,101.37,,,,,,Mainly Clear
2012-03-19 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,00:00,9.8,,7.6,,86,,23.0,,6,,25.0,,101.37,,,,,,Mainly Clear
2012-03-19 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,01:00,10.8,,8.5,,86,,21.0,,6,,25.0,,101.39,,,,,,Clear
2012-03-19 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,02:00,10.6,,8.6,,87,,22.0,,4,,25.0,,101.42,,,,,,Clear
2012-03-19 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,03:00,10.2,,8.3,,88,,21.0,,11,,25.0,,101.42,,,,,,Clear
2012-03-19 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,04:00,11.2,,9.0,,86,,23.0,,6,,25.0,,101.49,,,,,,Clear
2012-03-19 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,05:00,9.7,,8.1,,90,,21.0,,7,,25.0,,101.5,,,,,,Clear
2012-03-19 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,06:00,11.3,,9.4,,88,,5.0,,4,,24.1,,101.56,,,,,,Mainly Clear
2012-03-19 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,07:00,9.9,,8.5,,91,,,,0,,12.9,,101.59,,,,,,Mostly Cloudy
2012-03-19 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,08:00,11.9,,9.9,,88,,1.0,,7,,12.9,,101.67,,,,,,Mostly Cloudy
2012-03-19 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,09:00,13.9,,10.5,,80,,32.0,,6,,12.9,,101.71,,,,,,Mainly Clear
2012-03-19 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,10:00,15.6,,11.0,,74,,24.0,,6,,16.1,,101.75,,,,,,Mainly Clear
2012-03-19 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,11:00,17.8,,11.6,,67,,30.0,,4,,16.1,,101.75,,,,,,Mainly Clear
2012-03-19 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,12:00,19.8,,12.0,,61,,31.0,,4,,19.3,,101.75,,,,,,Mainly Clear
2012-03-19 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,13:00,18.5,,11.0,,62,,4.0,,19,,19.3,,101.72,,,,,,Mainly Clear
2012-03-19 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,14:00,17.0,,9.9,,63,,3.0,,15,,24.1,,101.72,,,,,,Mainly Clear
2012-03-19 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,15:00,16.3,,10.0,,66,,3.0,,17,,24.1,,101.71,,,,,,Mainly Clear
2012-03-19 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,16:00,16.6,,9.7,,64,,3.0,,11,,24.1,,101.66,,,,,,Mainly Clear
2012-03-19 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,17:00,15.9,,9.1,,64,,2.0,,13,,24.1,,101.66,,,,,,Mainly Clear
2012-03-19 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,18:00,13.9,,7.9,,67,,4.0,,19,,24.1,,101.67,,,,,,Mainly Clear
2012-03-19 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,19:00,12.5,,6.7,,68,,3.0,,15,,25.0,,101.71,,,,,,Mainly Clear
2012-03-19 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,20:00,10.6,,5.4,,70,,3.0,,13,,25.0,,101.8,,,,,,Mainly Clear
2012-03-19 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,21:00,9.5,,4.1,,69,,2.0,,15,,25.0,,101.8,,,,,,Clear
2012-03-19 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,22:00,8.8,,2.7,,66,,3.0,,17,,25.0,,101.83,,,,,,Clear
2012-03-19 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,19,23:00,7.2,,1.8,,69,,1.0,,9,,25.0,,101.86,,,,,,Clear
2012-03-20 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,00:00,7.1,,1.0,,65,,36.0,,11,,25.0,,101.85,,,,,,Clear
2012-03-20 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,01:00,6.1,,0.7,,68,,2.0,,11,,25.0,,101.85,,,,,,Clear
2012-03-20 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,02:00,5.7,,0.4,,69,,1.0,,11,,25.0,,101.85,,,,,,Clear
2012-03-20 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,03:00,5.2,,0.2,,70,,35.0,,7,,25.0,,101.86,,,,,,Clear
2012-03-20 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,04:00,5.2,,-0.2,,68,,36.0,,4,,25.0,,101.88,,,,,,Clear
2012-03-20 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,05:00,5.0,,-0.3,,69,,1.0,,7,,25.0,,101.92,,,,,,Clear
2012-03-20 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,06:00,3.2,,-0.6,,76,,33.0,,4,,24.1,,101.97,,,,,,Clear
2012-03-20 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,07:00,5.5,,-0.1,,67,,3.0,,4,,24.1,,102.0,,,,,,Clear
2012-03-20 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,08:00,8.0,,0.6,,60,,34.0,,6,,24.1,,102.08,,,,,,Clear
2012-03-20 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,09:00,10.6,,1.3,,53,,,,0,,19.3,,102.09,,,,,,Mainly Clear
2012-03-20 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,10:00,12.6,,2.6,,50,,23.0,,4,,24.1,,102.07,,,,,,Mainly Clear
2012-03-20 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,11:00,14.9,,4.0,,48,,22.0,,6,,24.1,,102.02,,,,,,Clear
2012-03-20 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,12:00,16.5,,6.7,,52,,21.0,,9,,24.1,,101.98,,,,,,Clear
2012-03-20 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,13:00,20.0,,10.8,,55,,20.0,,13,,24.1,,101.93,,,,,,Clear
2012-03-20 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,14:00,21.5,,11.8,,54,,20.0,,11,,24.1,,101.83,,,,,,Clear
2012-03-20 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,15:00,22.5,,12.3,,52,,21.0,,9,,24.1,,101.78,,25.0,,,,Clear
2012-03-20 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,16:00,23.3,,12.1,,49,,22.0,,7,,24.1,,101.73,,26.0,,,,Clear
2012-03-20 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,17:00,22.0,,12.1,,53,,20.0,,7,,24.1,,101.72,,,,,,Clear
2012-03-20 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,18:00,19.7,,11.7,,60,,20.0,,4,,24.1,,101.74,,,,,,Clear
2012-03-20 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,19:00,17.5,,10.9,,65,,22.0,,6,,25.0,,101.79,,,,,,Clear
2012-03-20 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,20:00,18.1,,11.6,,66,,18.0,,4,,25.0,,101.85,,,,,,Clear
2012-03-20 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,21:00,16.0,,10.9,,72,,24.0,,6,,25.0,,101.89,,,,,,Clear
2012-03-20 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,22:00,14.2,,10.3,,77,,19.0,,4,,25.0,,101.9,,,,,,Clear
2012-03-20 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,20,23:00,14.3,,10.7,,79,,22.0,,6,,25.0,,101.91,,,,,,Clear
2012-03-21 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,00:00,14.0,,11.0,,82,,22.0,,9,,25.0,,101.9,,,,,,Clear
2012-03-21 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,01:00,12.4,,10.5,,88,,19.0,,4,,25.0,,101.92,,,,,,Clear
2012-03-21 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,02:00,11.8,,10.3,,91,,25.0,,6,,25.0,,101.93,,,,,,Clear
2012-03-21 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,03:00,11.4,,9.8,,90,,18.0,,4,,25.0,,101.93,,,,,,Clear
2012-03-21 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,04:00,10.6,,9.1,,90,,,,0,,25.0,,101.95,,,,,,Clear
2012-03-21 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,05:00,10.0,,8.8,,92,,,,0,,25.0,,102.02,,,,,,Clear
2012-03-21 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,06:00,9.5,,8.6,,94,,18.0,,4,,9.7,,102.07,,,,,,Fog
